epoch,loss_data,loss_phys,loss_total
13340,0.00001484,0.00024273,0.00001727
13350,0.00001483,0.00024271,0.00001726
13360,0.00001482,0.00024269,0.00001725
13370,0.00001482,0.00024267,0.00001724
13380,0.00001481,0.00024266,0.00001723
13390,0.00001480,0.00024264,0.00001723
13400,0.00001479,0.00024262,0.00001722
13410,0.00001478,0.00024261,0.00001721
13420,0.00001478,0.00024260,0.00001720
13430,0.00001477,0.00024258,0.00001719
13440,0.00001476,0.00024257,0.00001719
13450,0.00001475,0.00024256,0.00001718
13460,0.00001474,0.00024255,0.00001717
13470,0.00001474,0.00024254,0.00001716
13480,0.00001473,0.00024253,0.00001715
13490,0.00001472,0.00024252,0.00001715
13500,0.00001471,0.00024251,0.00001714
13510,0.00001470,0.00024250,0.00001713
13520,0.00001470,0.00024249,0.00001712
13530,0.00001469,0.00024248,0.00001711
13540,0.00001468,0.00024248,0.00001711
13550,0.00001467,0.00024247,0.00001710
13560,0.00001467,0.00024246,0.00001709
13570,0.00001466,0.00024246,0.00001708
13580,0.00001465,0.00024245,0.00001707
13590,0.00001464,0.00024245,0.00001707
13600,0.00001463,0.00024244,0.00001706
13610,0.00001463,0.00024244,0.00001705
13620,0.00001462,0.00024243,0.00001704
13630,0.00001461,0.00024243,0.00001703
13640,0.00001460,0.00024242,0.00001703
13650,0.00001459,0.00024242,0.00001702
13660,0.00001458,0.00024242,0.00001701
13670,0.00001458,0.00024241,0.00001700
13680,0.00001457,0.00024241,0.00001699
13690,0.00001456,0.00024241,0.00001698
13700,0.00001455,0.00024241,0.00001698
13710,0.00001454,0.00024240,0.00001697
13720,0.00001454,0.00024240,0.00001696
13730,0.00001453,0.00024240,0.00001695
13740,0.00001452,0.00024240,0.00001694
13750,0.00001451,0.00024240,0.00001694
13760,0.00001450,0.00024240,0.00001693
13770,0.00001450,0.00024239,0.00001692
13780,0.00001449,0.00024239,0.00001691
13790,0.00001448,0.00024239,0.00001690
13800,0.00001447,0.00024239,0.00001690
13810,0.00001446,0.00024239,0.00001689
13820,0.00001446,0.00024239,0.00001688
13830,0.00001445,0.00024239,0.00001687
13840,0.00001444,0.00024239,0.00001686
13850,0.00001443,0.00024239,0.00001686
13860,0.00001442,0.00024239,0.00001685
13870,0.00001441,0.00024239,0.00001684
13880,0.00001441,0.00024239,0.00001683
13890,0.00001440,0.00024239,0.00001682
13900,0.00001439,0.00024240,0.00001681
13910,0.00001438,0.00024240,0.00001681
13920,0.00001437,0.00024240,0.00001680
13930,0.00001469,0.00024233,0.00001712
13940,0.00001442,0.00024245,0.00001684
13950,0.00001523,0.00024255,0.00001766
13960,0.00001494,0.00024252,0.00001737
13970,0.00001437,0.00024237,0.00001679
13980,0.00001442,0.00024233,0.00001684
13990,0.00001433,0.00024235,0.00001675
14000,0.00001433,0.00024234,0.00001675
14010,0.00001431,0.00024231,0.00001673
14020,0.00001431,0.00024229,0.00001673
14030,0.00001430,0.00024227,0.00001672
14040,0.00001429,0.00024226,0.00001671
14050,0.00001428,0.00024225,0.00001671
14060,0.00001428,0.00024223,0.00001670
14070,0.00001427,0.00024222,0.00001669
14080,0.00001426,0.00024221,0.00001669
14090,0.00001426,0.00024220,0.00001668
14100,0.00001425,0.00024219,0.00001667
14110,0.00001424,0.00024218,0.00001666
14120,0.00001424,0.00024217,0.00001666
14130,0.00001423,0.00024216,0.00001665
14140,0.00001422,0.00024216,0.00001664
14150,0.00001422,0.00024215,0.00001664
14160,0.00001421,0.00024215,0.00001663
14170,0.00001420,0.00024214,0.00001662
14180,0.00001419,0.00024214,0.00001662
14190,0.00001419,0.00024213,0.00001661
14200,0.00001418,0.00024213,0.00001660
14210,0.00001417,0.00024213,0.00001659
14220,0.00001417,0.00024212,0.00001659
14230,0.00001416,0.00024212,0.00001658
14240,0.00001415,0.00024212,0.00001657
14250,0.00001415,0.00024212,0.00001657
14260,0.00001414,0.00024212,0.00001656
14270,0.00001413,0.00024212,0.00001655
14280,0.00001412,0.00024212,0.00001655
14290,0.00001412,0.00024211,0.00001654
14300,0.00001411,0.00024211,0.00001653
14310,0.00001410,0.00024211,0.00001652
14320,0.00001410,0.00024212,0.00001652
14330,0.00001409,0.00024212,0.00001651
14340,0.00001408,0.00024212,0.00001650
14350,0.00001408,0.00024212,0.00001650
14360,0.00001407,0.00024212,0.00001649
14370,0.00001406,0.00024212,0.00001648
14380,0.00001405,0.00024212,0.00001648
14390,0.00001405,0.00024212,0.00001647
14400,0.00001404,0.00024212,0.00001646
14410,0.00001403,0.00024213,0.00001645
14420,0.00001403,0.00024213,0.00001645
14430,0.00001402,0.00024213,0.00001644
14440,0.00001401,0.00024213,0.00001643
14450,0.00001400,0.00024214,0.00001643
14460,0.00001400,0.00024214,0.00001642
14470,0.00001399,0.00024214,0.00001641
14480,0.00001398,0.00024214,0.00001640
14490,0.00001398,0.00024215,0.00001640
14500,0.00001397,0.00024215,0.00001639
14510,0.00001396,0.00024215,0.00001638
14520,0.00001395,0.00024216,0.00001638
14530,0.00001395,0.00024216,0.00001637
14540,0.00001394,0.00024216,0.00001636
14550,0.00001393,0.00024217,0.00001635
14560,0.00001393,0.00024217,0.00001635
14570,0.00001392,0.00024218,0.00001634
14580,0.00001391,0.00024218,0.00001633
14590,0.00001390,0.00024218,0.00001633
14600,0.00001390,0.00024219,0.00001632
14610,0.00001389,0.00024219,0.00001631
14620,0.00001388,0.00024220,0.00001630
14630,0.00001388,0.00024220,0.00001630
14640,0.00001387,0.00024220,0.00001629
14650,0.00001520,0.00024206,0.00001762
14660,0.00001722,0.00024246,0.00001964
14670,0.00001437,0.00024233,0.00001679
14680,0.00001391,0.00024219,0.00001634
14690,0.00001397,0.00024216,0.00001639
14700,0.00001383,0.00024218,0.00001625
14710,0.00001384,0.00024219,0.00001626
14720,0.00001382,0.00024217,0.00001624
14730,0.00001381,0.00024215,0.00001623
14740,0.00001381,0.00024213,0.00001623
14750,0.00001380,0.00024213,0.00001622
14760,0.00001379,0.00024212,0.00001622
14770,0.00001379,0.00024211,0.00001621
14780,0.00001378,0.00024211,0.00001620
14790,0.00001378,0.00024210,0.00001620
14800,0.00001377,0.00024210,0.00001619
14810,0.00001376,0.00024209,0.00001619
14820,0.00001376,0.00024209,0.00001618
14830,0.00001375,0.00024208,0.00001617
14840,0.00001375,0.00024208,0.00001617
14850,0.00001374,0.00024208,0.00001616
14860,0.00001373,0.00024208,0.00001615
14870,0.00001373,0.00024208,0.00001615
14880,0.00001372,0.00024208,0.00001614
14890,0.00001372,0.00024208,0.00001614
14900,0.00001371,0.00024208,0.00001613
14910,0.00001370,0.00024208,0.00001612
14920,0.00001370,0.00024208,0.00001612
14930,0.00001369,0.00024208,0.00001611
14940,0.00001368,0.00024208,0.00001611
14950,0.00001368,0.00024209,0.00001610
14960,0.00001367,0.00024209,0.00001609
14970,0.00001367,0.00024209,0.00001609
14980,0.00001366,0.00024209,0.00001608
14990,0.00001365,0.00024210,0.00001607
15000,0.00001365,0.00024210,0.00001607
15010,0.00001364,0.00024210,0.00001606
15020,0.00001363,0.00024210,0.00001606
15030,0.00001363,0.00024211,0.00001605
15040,0.00001362,0.00024211,0.00001604
15050,0.00001362,0.00024212,0.00001604
15060,0.00001361,0.00024212,0.00001603
15070,0.00001360,0.00024212,0.00001602
15080,0.00001360,0.00024213,0.00001602
15090,0.00001359,0.00024213,0.00001601
15100,0.00001358,0.00024214,0.00001601
15110,0.00001358,0.00024214,0.00001600
15120,0.00001357,0.00024215,0.00001599
15130,0.00001357,0.00024215,0.00001599
15140,0.00001356,0.00024215,0.00001598
15150,0.00001355,0.00024216,0.00001597
15160,0.00001355,0.00024216,0.00001597
15170,0.00001354,0.00024217,0.00001596
15180,0.00001353,0.00024217,0.00001596
15190,0.00001353,0.00024218,0.00001595
15200,0.00001352,0.00024219,0.00001594
15210,0.00001351,0.00024219,0.00001594
15220,0.00001351,0.00024220,0.00001593
15230,0.00001350,0.00024220,0.00001592
15240,0.00001350,0.00024221,0.00001592
15250,0.00001349,0.00024221,0.00001591
15260,0.00001348,0.00024222,0.00001590
15270,0.00001348,0.00024222,0.00001590
15280,0.00001347,0.00024223,0.00001589
15290,0.00001346,0.00024224,0.00001589
15300,0.00001346,0.00024224,0.00001588
15310,0.00001345,0.00024225,0.00001587
15320,0.00001344,0.00024225,0.00001587
15330,0.00001344,0.00024226,0.00001586
15340,0.00001343,0.00024227,0.00001585
15350,0.00001343,0.00024228,0.00001585
15360,0.00001416,0.00024239,0.00001658
15370,0.00001571,0.00024210,0.00001813
15380,0.00001416,0.00024219,0.00001658
15390,0.00001343,0.00024227,0.00001585
15400,0.00001345,0.00024230,0.00001587
15410,0.00001342,0.00024229,0.00001584
15420,0.00001339,0.00024226,0.00001581
15430,0.00001338,0.00024224,0.00001581
15440,0.00001338,0.00024224,0.00001580
15450,0.00001337,0.00024223,0.00001579
15460,0.00001336,0.00024223,0.00001579
15470,0.00001336,0.00024223,0.00001578
15480,0.00001335,0.00024222,0.00001578
15490,0.00001335,0.00024222,0.00001577
15500,0.00001334,0.00024222,0.00001576
15510,0.00001334,0.00024222,0.00001576
15520,0.00001333,0.00024222,0.00001575
15530,0.00001333,0.00024222,0.00001575
15540,0.00001332,0.00024222,0.00001574
15550,0.00001332,0.00024222,0.00001574
15560,0.00001331,0.00024222,0.00001573
15570,0.00001330,0.00024222,0.00001573
15580,0.00001330,0.00024222,0.00001572
15590,0.00001329,0.00024223,0.00001572
15600,0.00001329,0.00024223,0.00001571
15610,0.00001328,0.00024223,0.00001570
15620,0.00001328,0.00024224,0.00001570
15630,0.00001327,0.00024224,0.00001569
15640,0.00001327,0.00024224,0.00001569
15650,0.00001326,0.00024225,0.00001568
15660,0.00001325,0.00024225,0.00001568
15670,0.00001325,0.00024226,0.00001567
15680,0.00001324,0.00024226,0.00001567
15690,0.00001324,0.00024227,0.00001566
15700,0.00001323,0.00024227,0.00001565
15710,0.00001323,0.00024228,0.00001565
15720,0.00001322,0.00024228,0.00001564
15730,0.00001322,0.00024229,0.00001564
15740,0.00001321,0.00024229,0.00001563
15750,0.00001320,0.00024230,0.00001563
15760,0.00001320,0.00024230,0.00001562
15770,0.00001319,0.00024231,0.00001562
15780,0.00001319,0.00024231,0.00001561
15790,0.00001318,0.00024232,0.00001560
15800,0.00001318,0.00024232,0.00001560
15810,0.00001317,0.00024233,0.00001559
15820,0.00001316,0.00024234,0.00001559
15830,0.00001316,0.00024234,0.00001558
15840,0.00001315,0.00024235,0.00001558
15850,0.00001315,0.00024235,0.00001557
15860,0.00001314,0.00024236,0.00001557
15870,0.00001314,0.00024237,0.00001556
15880,0.00001313,0.00024237,0.00001555
15890,0.00001312,0.00024238,0.00001555
15900,0.00001312,0.00024238,0.00001554
15910,0.00001311,0.00024239,0.00001554
15920,0.00001311,0.00024240,0.00001553
15930,0.00001310,0.00024240,0.00001553
15940,0.00001310,0.00024241,0.00001552
15950,0.00001309,0.00024242,0.00001551
15960,0.00001308,0.00024242,0.00001551
15970,0.00001308,0.00024243,0.00001550
15980,0.00001307,0.00024244,0.00001550
15990,0.00001307,0.00024244,0.00001549
16000,0.00001306,0.00024245,0.00001549
16010,0.00001306,0.00024246,0.00001548
16020,0.00001305,0.00024246,0.00001548
16030,0.00001304,0.00024247,0.00001547
16040,0.00001304,0.00024248,0.00001546
16050,0.00001303,0.00024248,0.00001546
16060,0.00001329,0.00024243,0.00001572
16070,0.00001365,0.00024260,0.00001608
16080,0.00001347,0.00024259,0.00001589
16090,0.00001321,0.00024256,0.00001564
16100,0.00001301,0.00024249,0.00001543
16110,0.00001302,0.00024246,0.00001545
16120,0.00001301,0.00024247,0.00001543
16130,0.00001299,0.00024247,0.00001542
16140,0.00001299,0.00024247,0.00001541
16150,0.00001298,0.00024247,0.00001541
16160,0.00001298,0.00024246,0.00001540
16170,0.00001297,0.00024246,0.00001540
16180,0.00001297,0.00024246,0.00001539
16190,0.00001296,0.00024246,0.00001539
16200,0.00001296,0.00024246,0.00001538
16210,0.00001295,0.00024246,0.00001538
16220,0.00001295,0.00024246,0.00001537
16230,0.00001294,0.00024246,0.00001537
16240,0.00001294,0.00024247,0.00001536
16250,0.00001293,0.00024247,0.00001536
16260,0.00001293,0.00024247,0.00001535
16270,0.00001292,0.00024248,0.00001535
16280,0.00001292,0.00024248,0.00001534
16290,0.00001291,0.00024248,0.00001534
16300,0.00001291,0.00024249,0.00001533
16310,0.00001290,0.00024249,0.00001533
16320,0.00001290,0.00024250,0.00001532
16330,0.00001289,0.00024250,0.00001532
16340,0.00001289,0.00024251,0.00001531
16350,0.00001288,0.00024251,0.00001531
16360,0.00001288,0.00024252,0.00001531
16370,0.00001287,0.00024252,0.00001530
16380,0.00001287,0.00024253,0.00001530
16390,0.00001286,0.00024253,0.00001529
16400,0.00001286,0.00024254,0.00001529
16410,0.00001285,0.00024254,0.00001528
16420,0.00001285,0.00024255,0.00001528
16430,0.00001284,0.00024256,0.00001527
16440,0.00001284,0.00024256,0.00001527
16450,0.00001283,0.00024257,0.00001526
16460,0.00001283,0.00024257,0.00001526
16470,0.00001282,0.00024258,0.00001525
16480,0.00001282,0.00024259,0.00001525
16490,0.00001281,0.00024259,0.00001524
16500,0.00001281,0.00024260,0.00001524
16510,0.00001280,0.00024260,0.00001523
16520,0.00001280,0.00024261,0.00001523
16530,0.00001279,0.00024262,0.00001522
16540,0.00001279,0.00024262,0.00001522
16550,0.00001278,0.00024263,0.00001521
16560,0.00001278,0.00024264,0.00001521
16570,0.00001277,0.00024264,0.00001520
16580,0.00001277,0.00024265,0.00001520
16590,0.00001276,0.00024266,0.00001519
16600,0.00001276,0.00024266,0.00001519
16610,0.00001275,0.00024267,0.00001518
16620,0.00001275,0.00024267,0.00001518
16630,0.00001274,0.00024268,0.00001517
16640,0.00001274,0.00024269,0.00001517
16650,0.00001273,0.00024269,0.00001516
16660,0.00001273,0.00024270,0.00001516
16670,0.00001272,0.00024271,0.00001515
16680,0.00001272,0.00024272,0.00001515
16690,0.00001271,0.00024272,0.00001514
16700,0.00001271,0.00024273,0.00001513
16710,0.00001270,0.00024274,0.00001513
16720,0.00001270,0.00024274,0.00001512
16730,0.00001269,0.00024275,0.00001512
16740,0.00001269,0.00024276,0.00001511
16750,0.00001268,0.00024276,0.00001511
16760,0.00001347,0.00024265,0.00001589
16770,0.00001356,0.00024290,0.00001599
16780,0.00001276,0.00024282,0.00001519
16790,0.00001269,0.00024275,0.00001512
16800,0.00001270,0.00024274,0.00001513
16810,0.00001266,0.00024275,0.00001509
16820,0.00001265,0.00024276,0.00001508
16830,0.00001265,0.00024276,0.00001508
16840,0.00001264,0.00024275,0.00001507
16850,0.00001264,0.00024275,0.00001506
16860,0.00001263,0.00024275,0.00001506
16870,0.00001263,0.00024275,0.00001506
16880,0.00001262,0.00024275,0.00001505
16890,0.00001262,0.00024275,0.00001505
16900,0.00001262,0.00024275,0.00001504
16910,0.00001261,0.00024276,0.00001504
16920,0.00001261,0.00024276,0.00001503
16930,0.00001260,0.00024276,0.00001503
16940,0.00001260,0.00024277,0.00001503
16950,0.00001259,0.00024277,0.00001502
16960,0.00001259,0.00024278,0.00001502
16970,0.00001258,0.00024278,0.00001501
16980,0.00001258,0.00024278,0.00001501
16990,0.00001258,0.00024279,0.00001500
17000,0.00001257,0.00024279,0.00001500
17010,0.00001257,0.00024280,0.00001499
17020,0.00001256,0.00024280,0.00001499
17030,0.00001256,0.00024281,0.00001499
17040,0.00001255,0.00024281,0.00001498
17050,0.00001255,0.00024282,0.00001498
17060,0.00001254,0.00024283,0.00001497
17070,0.00001254,0.00024283,0.00001497
17080,0.00001254,0.00024284,0.00001496
17090,0.00001253,0.00024284,0.00001496
17100,0.00001253,0.00024285,0.00001495
17110,0.00001252,0.00024285,0.00001495
17120,0.00001252,0.00024286,0.00001495
17130,0.00001251,0.00024287,0.00001494
17140,0.00001251,0.00024287,0.00001494
17150,0.00001250,0.00024288,0.00001493
17160,0.00001250,0.00024288,0.00001493
17170,0.00001249,0.00024289,0.00001492
17180,0.00001249,0.00024289,0.00001492
17190,0.00001249,0.00024290,0.00001491
17200,0.00001248,0.00024291,0.00001491
17210,0.00001248,0.00024291,0.00001491
17220,0.00001247,0.00024292,0.00001490
17230,0.00001247,0.00024293,0.00001490
17240,0.00001246,0.00024293,0.00001489
17250,0.00001246,0.00024294,0.00001489
17260,0.00001245,0.00024294,0.00001488
17270,0.00001245,0.00024295,0.00001488
17280,0.00001244,0.00024296,0.00001487
17290,0.00001244,0.00024296,0.00001487
17300,0.00001244,0.00024297,0.00001486
17310,0.00001243,0.00024298,0.00001486
17320,0.00001243,0.00024298,0.00001486
17330,0.00001242,0.00024299,0.00001485
17340,0.00001242,0.00024300,0.00001485
17350,0.00001241,0.00024300,0.00001484
17360,0.00001241,0.00024301,0.00001484
17370,0.00001240,0.00024302,0.00001483
17380,0.00001240,0.00024302,0.00001483
17390,0.00001239,0.00024303,0.00001482
17400,0.00001239,0.00024304,0.00001482
17410,0.00001238,0.00024304,0.00001481
17420,0.00001238,0.00024305,0.00001481
17430,0.00001238,0.00024304,0.00001481
17440,0.00001434,0.00024288,0.00001677
17450,0.00001276,0.00024299,0.00001519
17460,0.00001256,0.00024301,0.00001499
17470,0.00001236,0.00024306,0.00001479
17480,0.00001238,0.00024307,0.00001481
17490,0.00001236,0.00024306,0.00001479
17500,0.00001235,0.00024304,0.00001478
17510,0.00001234,0.00024304,0.00001477
17520,0.00001234,0.00024304,0.00001477
17530,0.00001234,0.00024304,0.00001477
17540,0.00001233,0.00024304,0.00001476
17550,0.00001233,0.00024305,0.00001476
17560,0.00001232,0.00024305,0.00001475
17570,0.00001232,0.00024305,0.00001475
17580,0.00001232,0.00024305,0.00001475
17590,0.00001231,0.00024306,0.00001474
17600,0.00001231,0.00024306,0.00001474
17610,0.00001230,0.00024306,0.00001473
17620,0.00001230,0.00024307,0.00001473
17630,0.00001230,0.00024307,0.00001473
17640,0.00001229,0.00024308,0.00001472
17650,0.00001229,0.00024308,0.00001472
17660,0.00001228,0.00024308,0.00001471
17670,0.00001228,0.00024309,0.00001471
17680,0.00001228,0.00024309,0.00001471
17690,0.00001227,0.00024310,0.00001470
17700,0.00001227,0.00024310,0.00001470
17710,0.00001226,0.00024311,0.00001469
17720,0.00001226,0.00024311,0.00001469
17730,0.00001226,0.00024312,0.00001469
17740,0.00001225,0.00024313,0.00001468
17750,0.00001225,0.00024313,0.00001468
17760,0.00001224,0.00024314,0.00001467
17770,0.00001224,0.00024314,0.00001467
17780,0.00001224,0.00024315,0.00001467
17790,0.00001223,0.00024315,0.00001466
17800,0.00001223,0.00024316,0.00001466
17810,0.00001222,0.00024316,0.00001465
17820,0.00001222,0.00024317,0.00001465
17830,0.00001221,0.00024317,0.00001465
17840,0.00001221,0.00024318,0.00001464
17850,0.00001221,0.00024319,0.00001464
17860,0.00001220,0.00024319,0.00001463
17870,0.00001220,0.00024320,0.00001463
17880,0.00001219,0.00024320,0.00001463
17890,0.00001219,0.00024321,0.00001462
17900,0.00001219,0.00024321,0.00001462
17910,0.00001218,0.00024322,0.00001461
17920,0.00001218,0.00024323,0.00001461
17930,0.00001217,0.00024323,0.00001461
17940,0.00001217,0.00024324,0.00001460
17950,0.00001217,0.00024324,0.00001460
17960,0.00001216,0.00024325,0.00001459
17970,0.00001216,0.00024326,0.00001459
17980,0.00001215,0.00024326,0.00001459
17990,0.00001215,0.00024327,0.00001458
18000,0.00001214,0.00024327,0.00001458
18010,0.00001214,0.00024328,0.00001457
18020,0.00001214,0.00024329,0.00001457
18030,0.00001213,0.00024329,0.00001456
18040,0.00001213,0.00024330,0.00001456
18050,0.00001212,0.00024330,0.00001456
18060,0.00001212,0.00024331,0.00001455
18070,0.00001211,0.00024332,0.00001455
18080,0.00001211,0.00024332,0.00001454
18090,0.00001211,0.00024333,0.00001454
18100,0.00001229,0.00024339,0.00001473
18110,0.00001298,0.00024322,0.00001541
18120,0.00001226,0.00024329,0.00001469
18130,0.00001213,0.00024336,0.00001457
18140,0.00001211,0.00024335,0.00001454
18150,0.00001209,0.00024331,0.00001452
18160,0.00001208,0.00024332,0.00001452
18170,0.00001208,0.00024332,0.00001451
18180,0.00001207,0.00024332,0.00001451
18190,0.00001207,0.00024332,0.00001450
18200,0.00001207,0.00024332,0.00001450
18210,0.00001206,0.00024332,0.00001450
18220,0.00001206,0.00024332,0.00001449
18230,0.00001206,0.00024333,0.00001449
18240,0.00001205,0.00024333,0.00001449
18250,0.00001205,0.00024333,0.00001448
18260,0.00001205,0.00024334,0.00001448
18270,0.00001204,0.00024334,0.00001448
18280,0.00001204,0.00024334,0.00001447
18290,0.00001203,0.00024335,0.00001447
18300,0.00001203,0.00024335,0.00001446
18310,0.00001203,0.00024336,0.00001446
18320,0.00001202,0.00024336,0.00001446
18330,0.00001202,0.00024336,0.00001445
18340,0.00001202,0.00024337,0.00001445
18350,0.00001201,0.00024337,0.00001445
18360,0.00001201,0.00024338,0.00001444
18370,0.00001201,0.00024338,0.00001444
18380,0.00001200,0.00024339,0.00001444
18390,0.00001200,0.00024339,0.00001443
18400,0.00001199,0.00024340,0.00001443
18410,0.00001199,0.00024340,0.00001443
18420,0.00001199,0.00024341,0.00001442
18430,0.00001198,0.00024341,0.00001442
18440,0.00001198,0.00024342,0.00001441
18450,0.00001198,0.00024342,0.00001441
18460,0.00001197,0.00024343,0.00001441
18470,0.00001197,0.00024343,0.00001440
18480,0.00001197,0.00024344,0.00001440
18490,0.00001196,0.00024344,0.00001440
18500,0.00001196,0.00024345,0.00001439
18510,0.00001195,0.00024345,0.00001439
18520,0.00001195,0.00024346,0.00001438
18530,0.00001195,0.00024346,0.00001438
18540,0.00001194,0.00024347,0.00001438
18550,0.00001194,0.00024347,0.00001437
18560,0.00001194,0.00024348,0.00001437
18570,0.00001193,0.00024348,0.00001437
18580,0.00001193,0.00024349,0.00001436
18590,0.00001192,0.00024349,0.00001436
18600,0.00001192,0.00024350,0.00001435
18610,0.00001192,0.00024351,0.00001435
18620,0.00001191,0.00024351,0.00001435
18630,0.00001191,0.00024352,0.00001434
18640,0.00001190,0.00024352,0.00001434
18650,0.00001190,0.00024353,0.00001434
18660,0.00001190,0.00024353,0.00001433
18670,0.00001189,0.00024354,0.00001433
18680,0.00001189,0.00024354,0.00001432
18690,0.00001189,0.00024355,0.00001432
18700,0.00001188,0.00024355,0.00001432
18710,0.00001188,0.00024356,0.00001431
18720,0.00001187,0.00024357,0.00001431
18730,0.00001187,0.00024357,0.00001431
18740,0.00001187,0.00024358,0.00001430
18750,0.00001337,0.00024375,0.00001581
18760,0.00001232,0.00024368,0.00001476
18770,0.00001188,0.00024360,0.00001431
18780,0.00001191,0.00024355,0.00001434
18790,0.00001185,0.00024357,0.00001428
18800,0.00001185,0.00024358,0.00001429
18810,0.00001184,0.00024356,0.00001428
18820,0.00001184,0.00024356,0.00001428
18830,0.00001184,0.00024357,0.00001427
18840,0.00001183,0.00024357,0.00001427
18850,0.00001183,0.00024357,0.00001427
18860,0.00001183,0.00024357,0.00001426
18870,0.00001182,0.00024357,0.00001426
18880,0.00001182,0.00024358,0.00001426
18890,0.00001182,0.00024358,0.00001425
18900,0.00001181,0.00024358,0.00001425
18910,0.00001181,0.00024359,0.00001425
18920,0.00001181,0.00024359,0.00001424
18930,0.00001180,0.00024359,0.00001424
18940,0.00001180,0.00024360,0.00001424
18950,0.00001180,0.00024360,0.00001423
18960,0.00001179,0.00024360,0.00001423
18970,0.00001179,0.00024361,0.00001423
18980,0.00001179,0.00024361,0.00001422
18990,0.00001178,0.00024362,0.00001422
19000,0.00001178,0.00024362,0.00001422
19010,0.00001178,0.00024363,0.00001421
19020,0.00001177,0.00024363,0.00001421
19030,0.00001177,0.00024363,0.00001421
19040,0.00001177,0.00024364,0.00001420
19050,0.00001176,0.00024364,0.00001420
19060,0.00001176,0.00024365,0.00001420
19070,0.00001176,0.00024365,0.00001419
19080,0.00001175,0.00024366,0.00001419
19090,0.00001175,0.00024366,0.00001419
19100,0.00001175,0.00024367,0.00001418
19110,0.00001174,0.00024367,0.00001418
19120,0.00001174,0.00024367,0.00001418
19130,0.00001174,0.00024368,0.00001417
19140,0.00001173,0.00024368,0.00001417
19150,0.00001173,0.00024369,0.00001417
19160,0.00001172,0.00024369,0.00001416
19170,0.00001172,0.00024370,0.00001416
19180,0.00001172,0.00024370,0.00001415
19190,0.00001171,0.00024371,0.00001415
19200,0.00001171,0.00024371,0.00001415
19210,0.00001171,0.00024372,0.00001414
19220,0.00001170,0.00024372,0.00001414
19230,0.00001170,0.00024373,0.00001414
19240,0.00001170,0.00024373,0.00001413
19250,0.00001169,0.00024374,0.00001413
19260,0.00001169,0.00024374,0.00001413
19270,0.00001169,0.00024375,0.00001412
19280,0.00001168,0.00024375,0.00001412
19290,0.00001168,0.00024376,0.00001412
19300,0.00001168,0.00024376,0.00001411
19310,0.00001167,0.00024377,0.00001411
19320,0.00001167,0.00024377,0.00001411
19330,0.00001167,0.00024379,0.00001411
19340,0.00001269,0.00024392,0.00001513
19350,0.00001171,0.00024381,0.00001415
19360,0.00001178,0.00024373,0.00001422
19370,0.00001165,0.00024378,0.00001409
19380,0.00001166,0.00024378,0.00001410
19390,0.00001165,0.00024376,0.00001409
19400,0.00001164,0.00024376,0.00001408
19410,0.00001164,0.00024377,0.00001408
19420,0.00001164,0.00024376,0.00001407
19430,0.00001163,0.00024376,0.00001407
19440,0.00001163,0.00024377,0.00001407
19450,0.00001163,0.00024377,0.00001407
19460,0.00001162,0.00024377,0.00001406
19470,0.00001162,0.00024377,0.00001406
19480,0.00001162,0.00024378,0.00001406
19490,0.00001162,0.00024378,0.00001405
19500,0.00001161,0.00024378,0.00001405
19510,0.00001161,0.00024379,0.00001405
19520,0.00001161,0.00024379,0.00001404
19530,0.00001160,0.00024379,0.00001404
19540,0.00001160,0.00024380,0.00001404
19550,0.00001160,0.00024380,0.00001403
19560,0.00001159,0.00024380,0.00001403
19570,0.00001159,0.00024381,0.00001403
19580,0.00001159,0.00024381,0.00001403
19590,0.00001158,0.00024382,0.00001402
19600,0.00001158,0.00024382,0.00001402
19610,0.00001158,0.00024382,0.00001402
19620,0.00001157,0.00024383,0.00001401
19630,0.00001157,0.00024383,0.00001401
19640,0.00001157,0.00024383,0.00001401
19650,0.00001156,0.00024384,0.00001400
19660,0.00001156,0.00024384,0.00001400
19670,0.00001156,0.00024385,0.00001400
19680,0.00001155,0.00024385,0.00001399
19690,0.00001155,0.00024385,0.00001399
19700,0.00001155,0.00024386,0.00001399
19710,0.00001154,0.00024386,0.00001398
19720,0.00001154,0.00024387,0.00001398
19730,0.00001154,0.00024387,0.00001398
19740,0.00001153,0.00024387,0.00001397
19750,0.00001153,0.00024388,0.00001397
19760,0.00001153,0.00024388,0.00001397
19770,0.00001152,0.00024389,0.00001396
19780,0.00001152,0.00024389,0.00001396
19790,0.00001152,0.00024390,0.00001396
19800,0.00001151,0.00024390,0.00001395
19810,0.00001151,0.00024390,0.00001395
19820,0.00001151,0.00024391,0.00001395
19830,0.00001150,0.00024391,0.00001394
19840,0.00001150,0.00024392,0.00001394
19850,0.00001150,0.00024392,0.00001394
19860,0.00001149,0.00024393,0.00001393
19870,0.00001153,0.00024390,0.00001397
19880,0.00001161,0.00024398,0.00001405
19890,0.00001178,0.00024401,0.00001422
19900,0.00001149,0.00024392,0.00001393
19910,0.00001150,0.00024391,0.00001394
19920,0.00001149,0.00024393,0.00001393
19930,0.00001147,0.00024392,0.00001391
19940,0.00001147,0.00024391,0.00001391
19950,0.00001147,0.00024392,0.00001391
19960,0.00001146,0.00024392,0.00001390
19970,0.00001146,0.00024392,0.00001390
19980,0.00001146,0.00024392,0.00001390
